maneuver_id,time_since_start,drone_name,velocity_magnitude
20260129_011249,4.9162,crazyflie3,0.0586
20260129_011249,4.9169,crazyflie10,0.0200
20260129_011249,4.9184,crazyflie9,0.0835
20260129_011249,4.9203,crazyflie4,0.3492
20260129_011249,4.9245,crazyflie6,0.3160
20260129_011249,4.9303,crazyflie5,0.1945
20260129_011249,4.9305,crazyflie7,0.3312
20260129_011249,4.9306,crazyflie8,0.0700
20260129_011249,4.9373,crazyflie,0.2317
20260129_011249,4.9375,crazyflie10,0.0200
20260129_011249,4.9382,crazyflie2,0.2929
20260129_011249,4.9384,crazyflie3,0.0574
20260129_011249,4.9398,crazyflie9,0.0834
20260129_011249,4.9416,crazyflie4,0.3147
20260129_011249,4.9464,crazyflie6,0.3154
20260129_011249,4.9516,crazyflie5,0.1921
20260129_011249,4.9518,crazyflie7,0.3310
20260129_011249,4.9519,crazyflie8,0.0683
20260129_011249,4.9589,crazyflie,0.2317
20260129_011249,4.9590,crazyflie10,0.0193
20260129_011249,4.9593,crazyflie2,0.2911
20260129_011249,4.9594,crazyflie3,0.0572
20260129_011249,4.9609,crazyflie9,0.0830
20260129_011249,4.9636,crazyflie4,0.3082
20260129_011249,4.9672,crazyflie6,0.3150
20260129_011249,4.9724,crazyflie5,0.1937
20260129_011249,4.9725,crazyflie7,0.3308
20260129_011249,4.9726,crazyflie8,0.0681
20260129_011249,4.9801,crazyflie,0.2317
20260129_011249,4.9802,crazyflie2,0.2896
20260129_011249,4.9803,crazyflie3,0.0573
20260129_011249,4.9806,crazyflie10,0.0190
20260129_011249,4.9825,crazyflie9,0.0832
20260129_011249,4.9839,crazyflie4,0.3150
20260129_011249,4.9894,crazyflie6,0.3150
20260129_011249,4.9944,crazyflie8,0.0684
20260129_011249,4.9947,crazyflie5,0.1869
20260129_011249,4.9948,crazyflie7,0.3308
20260129_011249,5.0021,crazyflie,0.2316
20260129_011249,5.0022,crazyflie2,0.2792
20260129_011249,5.0023,crazyflie3,0.0569
20260129_011249,5.0024,crazyflie10,0.0189
20260129_011249,5.0044,crazyflie9,0.0801
20260129_011249,5.0062,crazyflie4,0.2881
20260129_011249,5.0106,crazyflie6,0.3144
20260129_011249,5.0159,crazyflie5,0.1824
20260129_011249,5.0163,crazyflie7,0.3304
20260129_011249,5.0164,crazyflie8,0.0690
20260129_011249,5.0243,crazyflie,0.2313
20260129_011249,5.0246,crazyflie10,0.0193
20260129_011249,5.0252,crazyflie2,0.2751
20260129_011249,5.0253,crazyflie3,0.0547
20260129_011249,5.0269,crazyflie9,0.0793
20260129_011249,5.0286,crazyflie4,0.2670
20260129_011249,5.0331,crazyflie6,0.3135
20260129_011249,5.0378,crazyflie5,0.1820
20260129_011249,5.0380,crazyflie7,0.3302
20260129_011249,5.0382,crazyflie8,0.0657
20260129_011249,5.0458,crazyflie,0.2313
20260129_011249,5.0460,crazyflie2,0.2729
20260129_011249,5.0461,crazyflie3,0.0543
20260129_011249,5.0462,crazyflie10,0.0188
20260129_011249,5.0479,crazyflie9,0.0788
20260129_011249,5.0502,crazyflie4,0.2685
20260129_011249,5.0543,crazyflie6,0.3132
20260129_011249,5.0596,crazyflie5,0.1834
20260129_011249,5.0599,crazyflie7,0.3300
20260129_011249,5.0600,crazyflie8,0.0652
20260129_011249,5.0671,crazyflie,0.2313
20260129_011249,5.0674,crazyflie2,0.2732
20260129_011249,5.0675,crazyflie10,0.0181
20260129_011249,5.0680,crazyflie3,0.0539
20260129_011249,5.0690,crazyflie9,0.0803
20260129_011249,5.0709,crazyflie4,0.2721
20260129_011249,5.0762,crazyflie6,0.3129
20260129_011249,5.0812,crazyflie5,0.1829
20260129_011249,5.0814,crazyflie7,0.3298
20260129_011249,5.0815,crazyflie8,0.0648
20260129_011249,5.0887,crazyflie,0.2314
20260129_011249,5.0889,crazyflie2,0.2679
20260129_011249,5.0891,crazyflie3,0.0551
20260129_011249,5.0892,crazyflie10,0.0181
20260129_011249,5.0902,crazyflie9,0.0789
20260129_011249,5.0926,crazyflie4,0.2824
20260129_011249,5.0973,crazyflie6,0.3126
20260129_011249,5.1021,crazyflie5,0.1739
20260129_011249,5.1023,crazyflie7,0.3295
20260129_011249,5.1023,crazyflie8,0.0652
20260129_011249,5.1096,crazyflie,0.2311
20260129_011249,5.1098,crazyflie2,0.2575
20260129_011249,5.1099,crazyflie3,0.0534
20260129_011249,5.1100,crazyflie10,0.0179
20260129_011249,5.1114,crazyflie9,0.0760
20260129_011249,5.1143,crazyflie4,0.2664
20260129_011249,5.1178,crazyflie6,0.3115
20260129_011249,5.1253,crazyflie5,0.1729
20260129_011249,5.1255,crazyflie7,0.3291
20260129_011249,5.1258,crazyflie8,0.0642
20260129_011249,5.1325,crazyflie2,0.2554
20260129_011249,5.1327,crazyflie3,0.0516
20260129_011249,5.1328,crazyflie10,0.0181
20260129_011249,5.1332,crazyflie,0.2309
20260129_011249,5.1347,crazyflie9,0.0761
20260129_011249,5.1367,crazyflie4,0.2651
20260129_011249,5.1410,crazyflie6,0.3107
20260129_011249,5.1468,crazyflie5,0.1714
20260129_011249,5.1470,crazyflie7,0.3288
20260129_011249,5.1471,crazyflie8,0.0622
20260129_011249,5.1544,crazyflie2,0.2528
20260129_011249,5.1546,crazyflie3,0.0516
20260129_011249,5.1547,crazyflie10,0.0175
20260129_011249,5.1550,crazyflie,0.2309
20260129_011249,5.1564,crazyflie9,0.0756
20260129_011249,5.1586,crazyflie4,0.2759
20260129_011249,5.1634,crazyflie6,0.3103
20260129_011249,5.1683,crazyflie5,0.1740
20260129_011249,5.1685,crazyflie7,0.3286
20260129_011249,5.1687,crazyflie8,0.0620
20260129_011249,5.1759,crazyflie,0.2309
20260129_011249,5.1760,crazyflie2,0.2513
20260129_011249,5.1761,crazyflie3,0.0517
20260129_011249,5.1764,crazyflie10,0.0171
20260129_011249,5.1782,crazyflie9,0.0768
20260129_011249,5.1795,crazyflie4,0.2773
20260129_011249,5.1837,crazyflie6,0.3100
20260129_011249,5.1899,crazyflie5,0.1687
20260129_011249,5.1901,crazyflie7,0.3286
20260129_011249,5.1902,crazyflie8,0.0619
20260129_011249,5.1972,crazyflie,0.2308
20260129_011249,5.1973,crazyflie2,0.2445
20260129_011249,5.1974,crazyflie3,0.0518
20260129_011249,5.1974,crazyflie10,0.0171
20260129_011249,5.1990,crazyflie9,0.0740
20260129_011249,5.2010,crazyflie4,0.2788
20260129_011249,5.2060,crazyflie6,0.3094
20260129_011249,5.2107,crazyflie5,0.1621
20260129_011249,5.2109,crazyflie7,0.3282
20260129_011249,5.2110,crazyflie8,0.0629
20260129_011249,5.2185,crazyflie,0.2305
20260129_011249,5.2187,crazyflie2,0.2384
20260129_011249,5.2188,crazyflie10,0.0173
20260129_011249,5.2191,crazyflie3,0.0495
20260129_011249,5.2199,crazyflie9,0.0724
20260129_011249,5.2218,crazyflie4,0.2855
20260129_011249,5.2278,crazyflie6,0.3084
20260129_011249,5.2328,crazyflie5,0.1619
20260129_011249,5.2329,crazyflie7,0.3279
20260129_011249,5.2330,crazyflie8,0.0603
20260129_011249,5.2396,crazyflie,0.2304
20260129_011249,5.2398,crazyflie2,0.2370
20260129_011249,5.2399,crazyflie3,0.0488
20260129_011249,5.2401,crazyflie10,0.0171
20260129_011249,5.2423,crazyflie9,0.0722
20260129_011249,5.2441,crazyflie4,0.2998
20260129_011249,5.2484,crazyflie6,0.3079
20260129_011249,5.2535,crazyflie5,0.1604
20260129_011249,5.2536,crazyflie7,0.3277
20260129_011249,5.2538,crazyflie8,0.0592
20260129_011249,5.2611,crazyflie,0.2304
20260129_011249,5.2613,crazyflie2,0.2369
20260129_011249,5.2614,crazyflie3,0.0484
20260129_011249,5.2619,crazyflie10,0.0164
20260129_011249,5.2632,crazyflie9,0.0720
20260129_011249,5.2660,crazyflie4,0.3171
20260129_011249,5.2696,crazyflie6,0.3076
20260129_011249,5.2756,crazyflie5,0.1613
20260129_011249,5.2759,crazyflie7,0.3276
20260129_011249,5.2761,crazyflie8,0.0591
20260129_011249,5.2828,crazyflie,0.2304
20260129_011249,5.2830,crazyflie3,0.0486
20260129_011249,5.2831,crazyflie10,0.0163
20260129_011249,5.2834,crazyflie2,0.2371
20260129_011249,5.2852,crazyflie9,0.0721
20260129_011249,5.2868,crazyflie4,0.3346
20260129_011249,5.2910,crazyflie6,0.3076
20260129_011249,5.2970,crazyflie5,0.1552
20260129_011249,5.2972,crazyflie7,0.3274
20260129_011249,5.2974,crazyflie8,0.0592
20260129_011249,5.3048,crazyflie,0.2303
20260129_011249,5.3050,crazyflie2,0.2291
20260129_011249,5.3052,crazyflie3,0.0480
20260129_011249,5.3052,crazyflie10,0.0161
20260129_011249,5.3062,crazyflie9,0.0695
20260129_011249,5.3086,crazyflie4,0.3615
20260129_011249,5.3132,crazyflie6,0.3069
20260129_011249,5.3185,crazyflie5,0.1523
20260129_011249,5.3188,crazyflie7,0.3269
20260129_011249,5.3191,crazyflie8,0.0593
20260129_011249,5.3263,crazyflie,0.2300
20260129_011249,5.3266,crazyflie2,0.2279
20260129_011249,5.3269,crazyflie3,0.0463
20260129_011249,5.3270,crazyflie10,0.0164
20260129_011249,5.3281,crazyflie9,0.0689
20260129_011249,5.3308,crazyflie4,0.3975
20260129_011249,5.3348,crazyflie6,0.3059
20260129_011249,5.3400,crazyflie5,0.1517
20260129_011249,5.3401,crazyflie7,0.3267
20260129_011249,5.3402,crazyflie8,0.0567
20260129_011249,5.3479,crazyflie,0.2300
20260129_011249,5.3480,crazyflie2,0.2273
20260129_011249,5.3481,crazyflie10,0.0160
20260129_011249,5.3483,crazyflie3,0.0460
20260129_011249,5.3499,crazyflie9,0.0686
20260129_011249,5.3516,crazyflie4,0.4420
20260129_011249,5.3559,crazyflie6,0.3056
20260129_011249,5.3611,crazyflie5,0.1541
20260129_011249,5.3614,crazyflie7,0.3264
20260129_011249,5.3615,crazyflie8,0.0562
20260129_011249,5.3691,crazyflie,0.2300
20260129_011249,5.3693,crazyflie2,0.2258
20260129_011249,5.3694,crazyflie3,0.0457
20260129_011249,5.3695,crazyflie10,0.0154
20260129_011249,5.3723,crazyflie9,0.0700
20260129_011249,5.3740,crazyflie4,0.4872
20260129_011249,5.3789,crazyflie6,0.3053
20260129_011249,5.3837,crazyflie7,0.3262
20260129_011249,5.3839,crazyflie8,0.0558
20260129_011249,5.3842,crazyflie5,0.1522
20260129_011249,5.3915,crazyflie3,0.0466
20260129_011249,5.3917,crazyflie10,0.0154
20260129_011249,5.3920,crazyflie,0.2301
20260129_011249,5.3920,crazyflie2,0.2261
20260129_011249,5.3943,crazyflie9,0.0683
20260129_011249,5.3959,crazyflie4,0.5264
20260129_011249,5.4003,crazyflie6,0.3050
20260129_011249,5.4058,crazyflie5,0.1454
20260129_011249,5.4059,crazyflie7,0.3259
20260129_011249,5.4060,crazyflie8,0.0563
20260129_011249,5.4133,crazyflie,0.2298
20260129_011249,5.4135,crazyflie3,0.0449
20260129_011249,5.4136,crazyflie10,0.0153
20260129_011249,5.4140,crazyflie2,0.2265
20260129_011249,5.4147,crazyflie9,0.0661
20260129_011249,5.4166,crazyflie4,0.5566
20260129_011249,5.4220,crazyflie6,0.3038
20260129_011249,5.4270,crazyflie5,0.1453
20260129_011249,5.4273,crazyflie7,0.3255
20260129_011249,5.4275,crazyflie8,0.0550
20260129_011249,5.4353,crazyflie,0.2296
20260129_011249,5.4354,crazyflie2,0.2264
20260129_011249,5.4355,crazyflie3,0.0436
20260129_011249,5.4356,crazyflie10,0.0153
20260129_011249,5.4370,crazyflie9,0.0662
20260129_011249,5.4392,crazyflie4,0.5752
20260129_011249,5.4437,crazyflie6,0.3030
20260129_011249,5.4496,crazyflie5,0.1442
20260129_011249,5.4498,crazyflie7,0.3252
20260129_011249,5.4498,crazyflie8,0.0535
20260129_011249,5.4576,crazyflie,0.2296
20260129_011249,5.4579,crazyflie3,0.0436
20260129_011249,5.4580,crazyflie10,0.0148
20260129_011249,5.4584,crazyflie2,0.2264
20260129_011249,5.4592,crazyflie9,0.0657
20260129_011249,5.4614,crazyflie4,0.5820
20260129_011249,5.4657,crazyflie6,0.3027
20260129_011249,5.4710,crazyflie5,0.1467
20260129_011249,5.4714,crazyflie7,0.3251
20260129_011249,5.4716,crazyflie8,0.0534
20260129_011249,5.4789,crazyflie,0.2297
20260129_011249,5.4794,crazyflie2,0.2264
20260129_011249,5.4796,crazyflie3,0.0438
20260129_011249,5.4800,crazyflie10,0.0146
20260129_011249,5.4811,crazyflie9,0.0662
20260129_011249,5.4833,crazyflie4,0.5778
20260129_011249,5.4877,crazyflie6,0.3024
20260129_011249,5.4933,crazyflie5,0.1412
20260129_011249,5.4934,crazyflie7,0.3250
20260129_011249,5.4935,crazyflie8,0.0534
20260129_011249,5.5004,crazyflie,0.2295
20260129_011249,5.5006,crazyflie2,0.2295
20260129_011249,5.5007,crazyflie10,0.0145
20260129_011249,5.5010,crazyflie3,0.0436
20260129_011249,5.5026,crazyflie9,0.0641
20260129_011249,5.5057,crazyflie4,0.5696
20260129_011249,5.5096,crazyflie6,0.3016
20260129_011249,5.5150,crazyflie5,0.1370
20260129_011249,5.5152,crazyflie7,0.3246
20260129_011249,5.5153,crazyflie8,0.0540
20260129_011249,5.5228,crazyflie,0.2292
20260129_011249,5.5230,crazyflie3,0.0417
20260129_011249,5.5231,crazyflie10,0.0147
20260129_011249,5.5233,crazyflie2,0.2326
20260129_011249,5.5241,crazyflie9,0.0631
20260129_011249,5.5266,crazyflie4,0.5613
20260129_011249,5.5308,crazyflie6,0.3006
20260129_011249,5.5360,crazyflie5,0.1369
20260129_011249,5.5361,crazyflie7,0.3243
20260129_011249,5.5363,crazyflie8,0.0516
20260129_011249,5.5429,crazyflie,0.2292
20260129_011249,5.5430,crazyflie2,0.2324
20260129_011249,5.5431,crazyflie3,0.0412
20260129_011249,5.5432,crazyflie10,0.0144
20260129_011249,5.5449,crazyflie9,0.0629
20260129_011249,5.5479,crazyflie4,0.5521
20260129_011249,5.5519,crazyflie6,0.3002
20260129_011249,5.5575,crazyflie5,0.1362
20260129_011249,5.5577,crazyflie7,0.3242
20260129_011249,5.5578,crazyflie8,0.0509
20260129_011249,5.5645,crazyflie,0.2291
20260129_011249,5.5646,crazyflie2,0.2328
20260129_011249,5.5647,crazyflie3,0.0408
20260129_011249,5.5649,crazyflie10,0.0139
20260129_011249,5.5664,crazyflie9,0.0638
20260129_011249,5.5684,crazyflie4,0.5417
20260129_011249,5.5730,crazyflie6,0.2999
20260129_011249,5.5784,crazyflie5,0.1364
20260129_011249,5.5787,crazyflie7,0.3240
20260129_011249,5.5789,crazyflie8,0.0507
20260129_011249,5.5862,crazyflie,0.2292
20260129_011249,5.5865,crazyflie2,0.2354
20260129_011249,5.5867,crazyflie3,0.0411
20260129_011249,5.5869,crazyflie10,0.0138
20260129_011249,5.5889,crazyflie9,0.0631
20260129_011249,5.5909,crazyflie4,0.5275
20260129_011249,5.5955,crazyflie6,0.2999
20260129_011249,5.6006,crazyflie7,0.3237
20260129_011249,5.6008,crazyflie8,0.0508
20260129_011249,5.6011,crazyflie5,0.1312
20260129_011249,5.6082,crazyflie2,0.2405
20260129_011249,5.6083,crazyflie10,0.0137
20260129_011249,5.6087,crazyflie,0.2290
20260129_011249,5.6088,crazyflie3,0.0402
20260129_011249,5.6103,crazyflie9,0.0606
20260129_011249,5.6128,crazyflie4,0.5137
20260129_011249,5.6173,crazyflie6,0.2989
20260129_011249,5.6223,crazyflie5,0.1296
20260129_011249,5.6224,crazyflie7,0.3232
20260129_011249,5.6225,crazyflie8,0.0504
20260129_011249,5.6300,crazyflie,0.2288
20260129_011249,5.6302,crazyflie2,0.2424
20260129_011249,5.6304,crazyflie3,0.0389
20260129_011249,5.6305,crazyflie10,0.0138
20260129_011249,5.6313,crazyflie9,0.0605
20260129_011249,5.6334,crazyflie4,0.5097
20260129_011249,5.6385,crazyflie6,0.2980
20260129_011249,5.6436,crazyflie5,0.1290
20260129_011249,5.6441,crazyflie7,0.3230
20260129_011249,5.6442,crazyflie8,0.0486
20260129_011249,5.6520,crazyflie,0.2288
20260129_011249,5.6522,crazyflie2,0.2431
20260129_011249,5.6522,crazyflie3,0.0387
20260129_011249,5.6523,crazyflie10,0.0134
20260129_011249,5.6536,crazyflie9,0.0600
20260129_011249,5.6557,crazyflie4,0.5059
20260129_011249,5.6604,crazyflie6,0.2978
20260129_011249,5.6651,crazyflie5,0.1318
20260129_011249,5.6653,crazyflie8,0.0484
20260129_011249,5.6658,crazyflie7,0.3228
20260129_011249,5.6723,crazyflie,0.2288
20260129_011249,5.6725,crazyflie2,0.2437
20260129_011249,5.6727,crazyflie10,0.0131
20260129_011249,5.6730,crazyflie3,0.0387
20260129_011249,5.6748,crazyflie9,0.0611
20260129_011249,5.6772,crazyflie4,0.5011
20260129_011249,5.6813,crazyflie6,0.2975
20260129_011249,5.6873,crazyflie5,0.1290
20260129_011249,5.6875,crazyflie8,0.0482
20260129_011249,5.6878,crazyflie7,0.3227
20260129_011249,5.6943,crazyflie,0.2288
20260129_011249,5.6944,crazyflie3,0.0392
20260129_011249,5.6945,crazyflie10,0.0131
20260129_011249,5.6949,crazyflie2,0.2476
20260129_011249,5.6964,crazyflie9,0.0593
20260129_011249,5.6989,crazyflie4,0.4904
20260129_011249,5.7030,crazyflie6,0.2969
20260129_011249,5.7082,crazyflie5,0.1241
20260129_011249,5.7084,crazyflie7,0.3224
20260129_011249,5.7085,crazyflie8,0.0491
20260129_011249,5.7169,crazyflie,0.2285
20260129_011249,5.7171,crazyflie3,0.0375
20260129_011249,5.7174,crazyflie10,0.0131
20260129_011249,5.7180,crazyflie2,0.2525
20260129_011249,5.7194,crazyflie9,0.0575
20260129_011249,5.7215,crazyflie4,0.4787
20260129_011249,5.7260,crazyflie6,0.2958
20260129_011249,5.7312,crazyflie5,0.1244
20260129_011249,5.7315,crazyflie7,0.3221
20260129_011249,5.7316,crazyflie8,0.0473
20260129_011249,5.7385,crazyflie,0.2284
20260129_011249,5.7386,crazyflie2,0.2528
20260129_011249,5.7387,crazyflie3,0.0367
20260129_011249,5.7390,crazyflie10,0.0131
20260129_011249,5.7405,crazyflie9,0.0575
20260129_011249,5.7429,crazyflie4,0.4711
20260129_011249,5.7474,crazyflie6,0.2952
20260129_011249,5.7518,crazyflie5,0.1234
20260129_011249,5.7519,crazyflie8,0.0461
20260129_011249,5.7522,crazyflie7,0.3219
20260129_011249,5.7597,crazyflie,0.2284
20260129_011249,5.7599,crazyflie3,0.0366
20260129_011249,5.7602,crazyflie2,0.2537
20260129_011249,5.7603,crazyflie10,0.0126
20260129_011249,5.7623,crazyflie9,0.0573
20260129_011249,5.7637,crazyflie4,0.4637
20260129_011249,5.7681,crazyflie6,0.2948
20260129_011249,5.7735,crazyflie5,0.1244
20260129_011249,5.7738,crazyflie8,0.0461
20260129_011249,5.7741,crazyflie7,0.3217
20260129_011249,5.7816,crazyflie,0.2284
20260129_011249,5.7817,crazyflie10,0.0124
20260129_011249,5.7820,crazyflie2,0.2544
20260129_011249,5.7821,crazyflie3,0.0366
20260129_011249,5.7839,crazyflie9,0.0574
20260129_011249,5.7856,crazyflie4,0.4563
20260129_011249,5.7900,crazyflie6,0.2949
20260129_011249,5.7952,crazyflie5,0.1203
20260129_011249,5.7954,crazyflie7,0.3215
20260129_011249,5.7954,crazyflie8,0.0460
20260129_011249,5.8027,crazyflie,0.2283
20260129_011249,5.8028,crazyflie2,0.2573
20260129_011249,5.8029,crazyflie3,0.0362
20260129_011249,5.8030,crazyflie10,0.0124
20260129_011249,5.8055,crazyflie9,0.0555
20260129_011249,5.8079,crazyflie4,0.4438
20260129_011249,5.8146,crazyflie6,0.2941
20260129_011249,5.8215,crazyflie5,0.1181
20260129_011249,5.8217,crazyflie7,0.3210
20260129_011249,5.8218,crazyflie8,0.0462
20260129_011249,5.8292,crazyflie,0.2280
20260129_011249,5.8294,crazyflie3,0.0349
20260129_011249,5.8295,crazyflie10,0.0125
20260129_011249,5.8302,crazyflie2,0.2594
20260129_011249,5.8313,crazyflie9,0.0549
20260129_011249,5.8337,crazyflie4,0.4340
20260129_011249,5.8386,crazyflie6,0.2930
20260129_011249,5.8436,crazyflie5,0.1179
20260129_011249,5.8438,crazyflie7,0.3207
20260129_011249,5.8439,crazyflie8,0.0442
20260129_011249,5.8512,crazyflie,0.2280
20260129_011249,5.8514,crazyflie3,0.0346
20260129_011249,5.8515,crazyflie10,0.0122
20260129_011249,5.8518,crazyflie2,0.2590
20260129_011249,5.8537,crazyflie9,0.0548
20260129_011249,5.8553,crazyflie4,0.4273
20260129_011249,5.8599,crazyflie6,0.2927
20260129_011249,5.8649,crazyflie5,0.1205
20260129_011249,5.8653,crazyflie7,0.3205
20260129_011249,5.8655,crazyflie8,0.0436
20260129_011249,5.8732,crazyflie,0.2281
20260129_011249,5.8734,crazyflie2,0.2594
20260129_011249,5.8735,crazyflie3,0.0347
20260129_011249,5.8735,crazyflie10,0.0118
20260129_011249,5.8749,crazyflie9,0.0558
20260129_011249,5.8775,crazyflie4,0.4211
20260129_011249,5.8819,crazyflie6,0.2925
20260129_011249,5.8866,crazyflie5,0.1174
20260129_011249,5.8871,crazyflie7,0.3202
20260129_011249,5.8872,crazyflie8,0.0436
20260129_011249,5.8941,crazyflie,0.2280
20260129_011249,5.8943,crazyflie2,0.2635
20260129_011249,5.8947,crazyflie3,0.0351
20260129_011249,5.8948,crazyflie10,0.0118
20260129_011249,5.8961,crazyflie9,0.0539
20260129_011249,5.8988,crazyflie4,0.4081
20260129_011249,5.9029,crazyflie6,0.2918
20260129_011249,5.9081,crazyflie5,0.1133
20260129_011249,5.9083,crazyflie7,0.3198
20260129_011249,5.9084,crazyflie8,0.0438
20260129_011249,5.9162,crazyflie,0.2277
20260129_011249,5.9164,crazyflie2,0.2680
20260129_011249,5.9165,crazyflie3,0.0335
20260129_011249,5.9166,crazyflie10,0.0118
20260129_011249,5.9184,crazyflie9,0.0525
20260129_011249,5.9200,crazyflie4,0.3955
20260129_011249,5.9253,crazyflie6,0.2906
20260129_011249,5.9301,crazyflie5,0.1136
20260129_011249,5.9303,crazyflie7,0.3194
20260129_011249,5.9304,crazyflie8,0.0424
20260129_011249,5.9376,crazyflie,0.2276
20260129_011249,5.9378,crazyflie3,0.0328
20260129_011249,5.9378,crazyflie10,0.0117
20260129_011249,5.9381,crazyflie2,0.2687
20260129_011249,5.9396,crazyflie9,0.0525
20260129_011249,5.9420,crazyflie4,0.3897
20260129_011249,5.9461,crazyflie6,0.2900
20260129_011249,5.9511,crazyflie5,0.1124
20260129_011249,5.9513,crazyflie7,0.3192
20260129_011249,5.9514,crazyflie8,0.0416
20260129_011249,5.9587,crazyflie,0.2276
20260129_011249,5.9589,crazyflie2,0.2698
20260129_011249,5.9591,crazyflie3,0.0327
20260129_011249,5.9592,crazyflie10,0.0113
20260129_011249,5.9616,crazyflie9,0.0521
20260129_011249,5.9630,crazyflie4,0.3846
20260129_011249,5.9678,crazyflie6,0.2896
20260129_011249,5.9728,crazyflie5,0.1137
20260129_011249,5.9730,crazyflie7,0.3190
20260129_011249,5.9731,crazyflie8,0.0414
20260129_011249,5.9803,crazyflie,0.2276
20260129_011249,5.9805,crazyflie2,0.2705
20260129_011249,5.9806,crazyflie3,0.0326
20260129_011249,5.9811,crazyflie10,0.0111
20260129_011249,5.9823,crazyflie9,0.0524
20260129_011249,5.9847,crazyflie4,0.3804
20260129_011249,5.9891,crazyflie6,0.2897
20260129_011249,5.9946,crazyflie5,0.1103
20260129_011249,5.9948,crazyflie7,0.3190
20260129_011249,5.9949,crazyflie8,0.0415
20260129_011249,6.0019,crazyflie,0.2275
20260129_011249,6.0021,crazyflie2,0.2733
20260129_011249,6.0022,crazyflie10,0.0110
20260129_011249,6.0025,crazyflie3,0.0324
20260129_011249,6.0038,crazyflie9,0.0507
20260129_011249,6.0058,crazyflie4,0.3705
20260129_011249,6.0120,crazyflie6,0.2890
20260129_011249,6.0185,crazyflie5,0.1080
20260129_011249,6.0187,crazyflie7,0.3186
20260129_011249,6.0189,crazyflie8,0.0417
20260129_011249,6.0276,crazyflie,0.2273
20260129_011249,6.0278,crazyflie2,0.2755
20260129_011249,6.0280,crazyflie3,0.0312
20260129_011249,6.0281,crazyflie10,0.0113
20260129_011249,6.0303,crazyflie9,0.0500
20260129_011249,6.0321,crazyflie4,0.3623
20260129_011249,6.0368,crazyflie6,0.2879
20260129_011249,6.0423,crazyflie5,0.1079
20260129_011249,6.0425,crazyflie8,0.0398
20260129_011249,6.0428,crazyflie7,0.3183
20260129_011249,6.0493,crazyflie,0.2272
20260129_011249,6.0495,crazyflie10,0.0110
20260129_011249,6.0500,crazyflie2,0.2752
20260129_011249,6.0501,crazyflie3,0.0308
20260129_011249,6.0514,crazyflie9,0.0499
20260129_011249,6.0550,crazyflie4,0.3581
20260129_011249,6.0585,crazyflie6,0.2876
20260129_011249,6.0640,crazyflie5,0.1099
20260129_011249,6.0642,crazyflie7,0.3182
20260129_011249,6.0642,crazyflie8,0.0393
20260129_011249,6.0714,crazyflie,0.2273
20260129_011249,6.0716,crazyflie2,0.2755
20260129_011249,6.0716,crazyflie3,0.0309
20260129_011249,6.0719,crazyflie10,0.0106
20260129_011249,6.0738,crazyflie9,0.0509
20260129_011249,6.0755,crazyflie4,0.3555
20260129_011249,6.0799,crazyflie6,0.2874
20260129_011249,6.0852,crazyflie5,0.1081
20260129_011249,6.0854,crazyflie7,0.3180
20260129_011249,6.0854,crazyflie8,0.0392
20260129_011249,6.0928,crazyflie,0.2273
20260129_011249,6.0929,crazyflie2,0.2789
20260129_011249,6.0930,crazyflie3,0.0313
20260129_011249,6.0931,crazyflie10,0.0106
20260129_011249,6.0946,crazyflie9,0.0492
20260129_011249,6.0967,crazyflie4,0.3472
20260129_011249,6.1011,crazyflie6,0.2867
20260129_011249,6.1069,crazyflie5,0.1040
20260129_011249,6.1071,crazyflie7,0.3174
20260129_011249,6.1072,crazyflie8,0.0394
20260129_011249,6.1157,crazyflie,0.2269
20260129_011249,6.1159,crazyflie2,0.2827
20260129_011249,6.1161,crazyflie3,0.0298
20260129_011249,6.1162,crazyflie10,0.0106
20260129_011249,6.1193,crazyflie9,0.0479
20260129_011249,6.1213,crazyflie4,0.3346
20260129_011249,6.1261,crazyflie6,0.2854
20260129_011249,6.1315,crazyflie5,0.1041
20260129_011249,6.1317,crazyflie7,0.3170
20260129_011249,6.1318,crazyflie8,0.0384
20260129_011249,6.1398,crazyflie,0.2269
20260129_011249,6.1401,crazyflie2,0.2834
20260129_011249,6.1404,crazyflie3,0.0292
20260129_011249,6.1406,crazyflie10,0.0105
20260129_011249,6.1415,crazyflie9,0.0479
20260129_011249,6.1442,crazyflie4,0.3296
20260129_011249,6.1477,crazyflie6,0.2848
20260129_011249,6.1532,crazyflie7,0.3167
20260129_011249,6.1534,crazyflie8,0.0375
20260129_011249,6.1539,crazyflie5,0.1037
20260129_011249,6.1608,crazyflie,0.2269
20260129_011249,6.1610,crazyflie2,0.2842
20260129_011249,6.1612,crazyflie10,0.0101
20260129_011249,6.1616,crazyflie3,0.0291
20260129_011249,6.1628,crazyflie9,0.0477
20260129_011249,6.1646,crazyflie4,0.3259
20260129_011249,6.1696,crazyflie6,0.2844
20260129_011249,6.1747,crazyflie5,0.1043
20260129_011249,6.1749,crazyflie7,0.3166
20260129_011249,6.1750,crazyflie8,0.0373
20260129_011249,6.1828,crazyflie,0.2269
20260129_011249,6.1831,crazyflie2,0.2851
20260129_011249,6.1832,crazyflie3,0.0291
20260129_011249,6.1833,crazyflie10,0.0100
20260129_011249,6.1848,crazyflie9,0.0476
20260129_011249,6.1873,crazyflie4,0.3228
